unit_id,notif_type,comment
114501,6,"ギルドハウスで受け取れるアイテムがいっぱいだわ。子どもたちのプレゼントになる前に取りに来なさい！"
180101,1,"スタミナ全回復ー！ねえねえ騎士くん、早く一緒に冒険に行こうよー！"
180101,2,"ギルドハウスのスキップチケットがいっぱい！これがあれば、困っている人たちを早く助けられそう！"
180101,3,"ギルドハウスのスタミナがいっぱいだよ！えへへ…まだまだ一緒に特訓できそうだね♪"
180101,4,"ギルドハウスのEXPポーションがいっぱい！もっと強くなるために、二人でたくさん飲んじゃおー！"
180101,5,"ギルドハウスのマナがいっぱいだよ！変身してお腹がすいても、お店でお腹いーっぱい食べられそうだね♪"
180101,6,"ギルドハウスのアイテムが全部いっぱいになってる…騎士くんがいないとやっぱり寂しいな…早く戻ってこないかなー…"
114701,1,"スタミナが全回復だ！なあなあ、アタシと羽子板で勝負しないか？"
114701,2,"ギルドハウスのスキップチケットがいっぱいになってるな。コイツでカルタってできるかな？"
114701,3,"ギルドハウスのスタミナがいっぱいになったな。やることないならアタシと初詣に行くぞ！"
114701,4,"ギルドハウスのEXPポーションがいっぱいになってるな。甘酒代わりに飲みまくるぞ！"
114701,5,"ギルドハウスのマナがいっぱいになってるな。お年玉がわりにアタシがもらうぞ！いいのか？"
114701,6,"ギルドハウスで受け取れるアイテムが全部いっぱいだぞ！お正月だからってのんびりするな！アタシは暇だ！"
111801,1,"スタミナが全回復してますね！美味しくおせちを食べるためにも、運動してお腹をすかせましょう！"
111801,2,"ギルドハウスのスキップチケットがいっぱいですよ！おせち料理の早食い競争ができちゃいそうですね♪"
111801,3,"ギルドハウスのスタミナがいっぱいです！羽根つき、凧あげ、福笑いにかるた…お正月を遊び尽くしましょう！"
111801,4,"ギルドハウスのEXPポーションがいっぱいです！いっぱい飲めば、お腹も気合も満タンですよ！"
111801,5,"ギルドハウスのマナがいっぱいです！お年玉みたいでとってもうれしいですね！何を買いましょうか～？"
111801,6,"ギルドハウスで受け取れるアイテムが全部いっぱいですよ！えっへへ～♪最高のお正月にするためにどれから使いましょうか！"
115001,1,"スタミナが全回復したようですね。初詣に出かけますよ。貴方も付き合いなさい"
115001,2,"ギルドハウスのスキップチケットが貯まりました。これで正月の人混みを回避できますね"
115001,3,"ギルドハウスのスタミナが貯まりました。私と正月を過ごせること…もっと感謝してもいいんですよ"
115001,4,"ギルドハウスのEXPポーションがいっぱいですね。お年玉と同じく、使い道はよく考えるように"
115001,5,"ギルドハウスのマナが貯まっていますね。倹約は美徳ですが、使い時を見誤ってはいけませんよ"
115001,6,"ギルドハウスで受け取れるアイテムが全て貯まっていますね。正月らしく豪勢に振る舞うのも、また一興です"
115501,1,"スタミナが全回復いたしましたよ。わたくしに冒険のおともをさせてくださいまし"
115501,2,"ギルドハウスのスキップチケットがいっぱいになりました。わたくしたちの冒険を便利に進められそうですね"
115501,3,"ギルドハウスのスタミナがいっぱいになりましたよ。主さまと散策できるのを心待ちにしております♪"
115501,4,"ギルドハウスのEXPポーションがいっぱいです。主さまと歩み続けるため、どこまでも強くなりたいです"
115501,5,"ギルドハウスのマナがいっぱいになりましたよ。主さま、使い道はもうお決まりですか？"
115501,6,"ギルドハウスで受け取れるアイテムがいっぱいです。冒険をより良くするため、無駄なく活用いたしましょう"
115601,1,"騎士クン。スタミナが全回復してるよ。出かけるなら、精霊も一緒についていきたいんだって"
115601,2,"ギルドハウスのスキップチケットがいっぱいだね。これを使えば、精霊ともっと深くつながれそうな気がする"
115601,3,"ギルドハウスのスタミナがいっぱいになったよ。騎士クン、精霊と魔法の練習をするんだけど…ついてきてくれる？"
115601,4,"ギルドハウスのEXPポーションがいっぱいだよ。精霊を召喚するために、わたし自身も強くならないと…！"
115601,5,"ギルドハウスのマナがいっぱいになってるよ。わたしも精霊も、もっと成長できるかな…？"
115601,6,"騎士クン、ギルドハウスで受け取れるアイテムがいっぱいになってるよ。…えっと、精霊も心配してるから、受け取りに来てほしいな"
106401,1,"スタミナが全回復したわ。新しい冒険に出るには、良い頃合いじゃないかしら？"
106401,2,"ギルドハウスのスキップチケットがいっぱいになったわ。眼鏡の人、あなたを待っているみたいよ…もちろん私も、ね"
106401,3,"ギルドハウスのスタミナがいっぱいになったわね。たくさん食べて、栄養を補給しましょ"
106401,4,"ギルドハウスのEXPポーションがいっぱいになったわね。取りに来ないと、もらってしまうわよ。…冗談よ？"
106401,5,"ギルドハウスのマナがいっぱいになったみたいね。余らせてしまうのは、もったいないわよ？"
106401,6,"ギルドハウスで受け取れるアイテムが、全部いっぱいになっているわ。…あんまりほったらかしにされていると…その…さびしいのだけど…"
115701,1,"スタミナが全回復したよ助手くん。海での調査は体力が必要不可欠！さぁ張り切って調査開始だ！"
115701,2,"ギルドハウスのスキップチケットがいっぱいだよ。うまく活用してスマートに事件を解決、そして海辺のバカンスといこう♪"
115701,3,"ギルドハウスのスタミナがいっぱいになっている、か…これが海を舞台にした大事件の始まりだった…なんて、ね"
115701,4,"ギルドハウスのEXPポーションがいっぱいじゃないか！どうして気づかなかったんだい？海で遊び過ぎた？ふふ、困った助手くんだね♪"
115701,5,"ギルドハウスのマナがいっぱいと見た。君の雇い主として、使い道をしっかりと管理させてもらおうかな。まずは海の家にでも行こうか。お腹が空いてきたよ♪"
115701,6,"ギルドハウスで受け取れるアイテムが、すべていっぱい…何かの暗号かな？一つ一つ整理しながら、夏の真実へと近づくとしよう"
180601,1,"スタミナが全回復したわよ。使わないのはもったいないし、冒険に行くんならついてってあげてもいいわよ？"
180601,2,"ギルドハウスのスキップチケットがいっぱいみたいね。じゃんじゃんスキップして先に進みましょ！"
180601,3,"ギルドハウスのスタミナがいっぱいね。ちょうど体を動かしたい気分なの。少し散歩につき合ってくれない？"
180601,4,"ギルドハウスのEXPポーションがいっぱいだわ。強くなって損はないんだし、ぱーっと使っちゃいましょ"
180601,5,"ギルドハウスのマナがいっぱいよ！さっそく使っちゃいましょ。でも、使い道はしっかり考えなさいよ？"
180601,6,"ギルドハウスで受け取れるアイテムがいっぱいになったわ。もらえるものはちゃんともらっときましょ！"
115801,1,"スタミナが全回復したみたい！一緒に踊りましょ♪"
115801,2,"ギルドハウスのスキップチケットがいっぱいよ！レッスンがはかどるわね♪"
115801,3,"ギルドハウスのスタミナがいっぱいみたい。これで一緒にたくさん踊りのレッスンができるわね♪"
115801,4,"ギルドハウスのEXPポーションがいっぱいよ。これで上手に踊れるようになるわね♪"
115801,5,"ギルドハウスのマナがいっぱいよ！キラキラ光ってシャンデリアみたい♪"
115801,6,"ギルドハウスで受け取れるアイテムがいっぱいよ！早く取りに行きましょう♪"
115901,1,"スタミナが全回復したな！先陣を切る騎士狼の姿を見せてやるから、早く冒険に行こうぜ！"
115901,2,"ギルドハウスのスキップチケットがいっぱいだ。これがあれば探索も、早く、そして優雅に終わらせられるな♪"
115901,3,"ギルドハウスのスタミナがいっぱいだ！さっそく特訓といこうぜ！おまえにも、騎士みたいな華麗な剣術ってやつを仕込んでやるよ"
115901,4,"ギルドハウスのEXPポーションがいっぱいだな。あたしもみんなを守るために、もっと強くならねえとな！"
115901,5,"ギルドハウスのマナがいっぱいになってるぞ。余らしてもったいないし…その、ふ、二人で買い物にでもいかねえか？"
115901,6,"ギルドハウスで受け取れるアイテムが、全部いっぱいだぞ。ったく、整理しといてやるから、早く取りに来いよな…"
116001,1,"スタミナが全回復したようやわぁ。王子はん、一緒に舞踏会へ行きまひょ♪"
116001,2,"ギルドハウスのスキップチケットが貯まったみたいやなぁ。体も軽ぅなって、踊りやすくなります♪"
116001,3,"ギルドハウスのスタミナが貯まったようやなぁ。王子はん、もう一曲ダンスでもいかがどすか？"
116001,4,"ギルドハウスのEXPポーションがいっぱいやねぇ。これでうちもシンデレラみたいに大変身やわぁ♪"
116001,5,"ギルドハウスのマナが貯まってるようやわぁ。お祭りみたいにぱーっと楽しく使ってしまいまひょ♪"
116001,6,"ギルドハウスで受け取れるアイテムが全部貯まったみたいやわぁ。どない風に使うか、夢が広がりますなぁ♪"
116301,1,"ちぇる～ん☆先輩、スタミナが全回復しましたよ！さあ祭りの会場へ飛び込みましょう！"
116301,2,"ちぇる～ん☆先輩、ギルドハウスのスキップチケットがいっぱいになってます！飛ばしまくりフェス大開催ですね！"
116301,3,"ちぇる～ん☆先輩、ギルドハウスのスタミナがいっぱいになってます！少しはユニ先輩に分けてあげたらどうです？"
116301,4,"ちぇる～ん☆先輩、ギルドハウスのEXPポーションがいっぱいになってます！チエルがますます可愛くなりますよ！"
116301,5,"ちょっと先輩！ギルドハウスの貴重なマナが溢れかえってますよ！さすがのチエルもこれは引きます！"
116301,6,"先輩たいへんです！ギルドハウスで受け取れるアイテムが全部いっぱいです！ちぇるってる場合じゃありません！"
116201,1,"ぷー…べつにいんだけどさ、さりげスタミナ全回復してンだよね。ソッコーなんとかしてもらっていいすか"
116201,2,"あのさ。ギルドハウスのスキップチケット、クソほど余ってンだけど。そろそろ戻ってきた方がいんじゃないの"
116201,3,"あのさ。なんかギルドハウスのスタミナ、満タンなってるけど。少しはユニ先輩に分けたげた方がいんじゃないの"
116201,4,"あのさ。なんかギルドハウスのEXPポーション、売るほど余ってンだけど。え、売っちゃっていいのコレ"
116201,5,"あのさ。なんかギルドハウスのマナ、じゃぶじゃぶ溢れかえってンだけど。もったいなさすぎて草"
116201,6,"ちょーちょー、秒でギルドハウス来てくんない。全アイテム溜まりまくりフェス開催中つって。これマジでヤバだわ"
116501,1,"お兄さん！スタミナが全回復してるですよ！ビッグボスのあたしがついてってやるですから、冒険へ出発です！"
116501,2,"ギルドハウスのスキップチケットがいっぱいになってやがるです！早く回収してじゃんじゃん使うですよ！"
116501,3,"ギルドハウスのスタミナがいっぱいになってるですね。あり余る元気で下剋上するですよ！"
116501,4,"ギルドハウスのEXPポーションがいっぱいですよ。グビグビ飲んでパワーアップしてやるです！"
116501,5,"ギルドハウスのマナがいっぱいですね…ちょこっとくらいあたしがもらっちまっても大丈夫ですよね？"
116501,6,"ギルドハウスで受け取れるアイテムが全部いっぱいになってやがるです！さあビッグボス・イノリ様のために思う存分使うがいいですよ！"
